"","avgAnnCount","TARGET_deathRate","incidenceRate","medIncome","povertyPercent","studyPerCap","AvgHouseholdSize","PercentMarried","PctNoHS18_24","PctHS18_24","PctBachDeg18_24","PctHS25_Over","PctBachDeg25_Over","PctUnemployed16_Over","PctEmpPrivCoverage","PctWhite","PctBlack","PctAsian","PctOtherRace","PctMarriedHouseholds","BirthRate","County","state_Alabama","state_Alaska","state_Arizona","state_Arkansas","state_California","state_Colorado","state_Connecticut","state_Delaware","state_District of Columbia","state_Florida","state_Georgia","state_Hawaii","state_Idaho","state_Illinois","state_Indiana","state_Iowa","state_Kansas","state_Kentucky","state_Louisiana","state_Maine","state_Maryland","state_Massachusetts","state_Michigan","state_Minnesota","state_Mississippi","state_Missouri","state_Montana","state_Nebraska","state_Nevada","state_New Hampshire","state_New Jersey","state_New Mexico","state_New York","state_North Carolina","state_North Dakota","state_Ohio","state_Oklahoma","state_Oregon","state_Pennsylvania","state_Rhode Island","state_South Carolina","state_South Dakota","state_Tennessee","state_Texas","state_Utah","state_Vermont","state_Virginia","state_Washington","state_West Virginia","state_Wisconsin","state_Wyoming","fips","Region","Division","State"
"20",4.4861485483784,163.3,18.5792603282147,1.08656694036825,2.69211020567813,5.79514698707115,2.70032724782933,1127.33781872751,2.9395766116461,15.4051706774482,2.61984441581116,213.533735194201,1.99438091098859,2.64629631538212,21.827759170888,3650.99417763886,-0.126880820665614,1.40142966953347,0.901690509339931,940.867509251368,1.9455724810133,"Whatcom",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,53073,"West","Pacific","Washington"
"21",3.56206124606909,140.8,17.0974770461285,1.08655446232369,3.25578224154159,-57.2233396221629,2.16796290311562,650.95265906829,0.186236915348711,11.6660084140944,3.10643961027149,124.774575769218,2.06667002886476,2.75701045042593,25.242070102749,3491.48690380121,0.771971395746183,2.10570846912251,0.484110886662719,676.505315615867,1.46984283429882,"Whitman",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,53075,"West","Pacific","Washington"
"22",4.43961790393983,169.4,17.4198418141937,1.0865576232769,2.94647876143792,6.00291479458275,4.15101433027109,1180.17731698542,5.08377645736998,25.9777369576057,1.2535641692274,307.459543147305,1.64780280023934,2.79258943965662,16.146066731565,3042.21137078351,-0.170884044270753,0.0860328054390938,2.6934212338125,1042.12066788539,2.62061900142335,"Yakima",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,53077,"West","Pacific","Washington"
"23",3.37700630010579,189.7,17.9336889632846,1.08654477359666,2.99177615564597,-57.2233396221629,3.09104890473178,1351.14656398542,3.0100415859838,24.0716715157067,2.74217965011683,846.741518006889,1.5362327123448,2.79258943965662,18.5238401436741,4687.45105844641,-0.177971963250955,-0.959834407169429,-3.28066349750522,1234.34403942768,0.95660432975369,"Barbour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,54001,"South","South Atlantic","West Virginia"
"24",4.17454392855054,206.1,18.191786149668,1.08656929312961,2.52612471282007,4.67380021804409,0,1340.76966888687,4.00847043844076,26.8634906833377,3.05546695685934,566.285590965554,1.77269729876572,2.91239388546992,23.7058553902056,3852.86672932658,2.02198250689339,0.050934902339165,-0.0985660347627827,1076.48820448226,2.08891428017788,"Berkeley",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,54003,"South","South Atlantic","West Virginia"
"25",3.6257007312636,236.7,18.7270339461061,1.08654823971614,3.01793771559376,-57.2233396221629,2.62488251890725,1522.61483776882,4.45550418595171,28.0957969848933,2.01385150904202,927.934272470565,1.32059206101359,2.82754933836295,20.4549067508905,4830.67743795527,-0.391905540538165,-2.29023492829941,-1.9670834886218,1139.79841427709,1.8504482417549,"Boone",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,54005,"South","South Atlantic","West Virginia"
"26",3.28979489999393,196.3,17.1946014814334,1.08654133855074,3.02222768112064,-57.2233396221629,2.64993077643703,1372.0203091711,5.36579010009629,30.0151104801126,1.4180291308356,917.14220949624,1.57494805156425,3.57654078705339,19.4967881935224,4791.43101488099,-0.694142274420999,-27.9321358641162,-25.6352271750606,1148.51984843437,2.28908262188449,"Braxton",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,54007,"South","South Atlantic","West Virginia"
"27",3.66353646063179,186.2,18.4513701643133,1.08655668880564,2.65486115511149,-57.2233396221629,2.05372005497096,1264.21747871062,3.22477876493171,20.7373239885588,1.56829783827492,733.252501372701,1.70467067594678,2.27048830605194,22.446385480696,4684.92505935429,0.559158464885211,-0.654764870820532,-2.61529671551734,922.667440415927,2.12289700689537,"Brooke",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,54009,"South","South Atlantic","West Virginia"
"28",4.22614011990629,194,18.4762558079268,1.0865434237292,3.00929827159998,6.10455500671828,2.19111143112604,923.771619696709,2.99263539453807,19.2561217713193,3.29963284273219,400.529447612263,1.84195300835548,2.36061635899357,21.6722494420384,4145.05444549426,1.59073729022476,0.174316528373563,-1.43555562715122,683.351381134931,1.96357903840152,"Cabell",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,54011,"South","South Atlantic","West Virginia"
"29",3.02428781894867,226.5,18.1461596367424,1.08653785143773,3.00494842723677,-57.2233396221629,2.47669266997035,1550.33140565049,3.30223469958178,21.2273170442831,-4.25278084806852,909.981084694342,1.51540799328433,3.98691131773918,17.9489575199745,4824.85866734664,-2.33789043752577,-2.78945201193993,-3.38636535588971,1151.05742746044,2.05649151087454,"Calhoun",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,54013,"South","South Atlantic","West Virginia"
"30",3.21610234607514,212.9,19.8599133429634,1.0865395769221,3.13876988698879,9.16928720464341,2.93206064268035,1555.90470782617,4.27767303784533,32.8294954167246,-4.25278084806852,917.14220949624,1.36301132386359,3.30494452265784,16.9079248191443,4804.10911048448,-67.8003266168935,-27.9321358641162,-2.94563092753638,1358.65809091701,3.18905685451783,"Clay",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,54015,"South","South Atlantic","West Virginia"
"31",2.59997812681178,185.6,14.135302750755,1.086554463658,2.79027496552321,-57.2233396221629,3.5610626865993,1048.0559005557,4.88711612594592,38.791652744613,0.692821547047526,752.711782844501,1.5929947831964,2.29342854357422,18.1137824198161,4670.71354442065,0.0818445378040166,-2.35563703573622,-25.6352271750606,1176.03153470636,2.46036039943383,"Doddridge",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,54017,"South","South Atlantic","West Virginia"
"32",3.91897271870399,217,18.1046202181162,1.0865467567494,2.98734384553212,-57.2233396221629,2.5503376593466,1294.5684556333,4.04231853894945,31.8003203056061,1.77246308334885,755.978709383759,1.56874713723898,2.82754933836295,17.4932557969121,4357.74109795636,1.6611494074107,-2.18103591682566,-1.4258935039381,1011.02482679452,2.61073368689692,"Fayette",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,54019,"South","South Atlantic","West Virginia"
"33",2.9623734168759,209.9,18.191786149668,1.08653903289015,3.27229583831157,-57.2233396221629,2.37989915030791,932.38916253801,2.63230614572688,19.9988811864897,1.60396110650905,521.596480094664,1.64780280023934,2.86191403299472,20.4152667983883,3324.49021313347,2.43112669533127,-1.10480303409369,0.304517872590353,1120.03298596483,0.976984523573538,"Gilmer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,54021,"South","South Atlantic","West Virginia"
"34",3.1099952783196,128,16.5325229829794,1.08655337764728,2.76808335854773,-57.2233396221629,0,1274.29448593344,3.9276702514672,27.2752435360158,2.76190581353744,957.008436041123,1.47035317204764,2.33848525493303,21.7111594321928,4739.09919775997,0.322560062300458,-27.9321358641162,-2.11467080918556,1239.21407106677,1.56893724795348,"Grant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,54023,"South","South Atlantic","West Virginia"
"35",3.86641628026536,195.1,18.6337507812448,1.0865471939313,2.97391949161445,-57.2233396221629,2.09911723571518,1361.56344408404,4.5585674565763,24.3710343907596,3.56234133096129,742.951646585439,1.71336333013744,2.44664961330258,19.5771820900539,4429.58342799091,0.837653650633517,-0.933571377165179,-0.838870140328197,918.647982102391,1.90137314905095,"Greenbrier",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,54025,"South","South Atlantic","West Virginia"
"36",3.60202501397727,212.1,18.360965113526,1.08654543063383,2.97841571520922,-57.2233396221629,2.03117144395556,748.165983624629,4.47454211483393,30.7081280229796,2.04198269269626,949.699642617955,1.46235419560915,2.62722628698241,18.1549163020887,4717.90750755526,0.353678661075806,-3.18521199558345,-2.22348382507161,471.926272103977,0.951033237022772,"Hampshire",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,54027,"South","South Atlantic","West Virginia"
"37",3.80179322106921,184.1,18.6351091263396,1.08656185029079,2.50408814926331,-57.2233396221629,2.19111143112604,1340.76966888687,4.32829354652147,16.49210709424,3.76120643708759,704.521349722737,1.76903166744085,2.44664961330258,22.5617826845649,4578.80728948104,0.810539597111678,-1.35880860816721,-25.6352271750606,955.060801395572,2.36048701690056,"Hancock",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,54029,"South","South Atlantic","West Virginia"
"38",3.19992500438359,153,16.8442174350016,1.08655333746621,2.66744214348374,-57.2233396221629,3.11789689592555,1254.18045658855,4.77909814594393,34.5899734141241,1.60396110650905,867.579073244245,1.62135892712004,2.58852143063086,22.638611691235,4481.22373355528,1.48755203644006,-0.752355158465466,-1.4907598772009,1072.12780147092,1.30624960220961,"Hardy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,54031,"South","South Atlantic","West Virginia"
"39",4.12935000358903,206.7,18.7914036525641,1.08655483882378,2.57562436764751,5.30761009815598,2.57508596033162,1372.0203091711,4.08675528590646,25.5627416055287,2.96785074984685,603.887842095623,1.80072966298442,2.48825768924444,21.5163907949452,4574.82910845715,0.601678776942841,-0.634932122077137,-1.79769053219344,1003.73265420195,2.15364555052449,"Harrison",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,54033,"South","South Atlantic","West Virginia"
"40",3.71475194894877,194.2,18.3707420621372,1.08655349096824,2.75108850579813,-57.2233396221629,2.93206064268035,1484.23148337464,3.60199806708243,27.09890041082,2.91357426800659,651.753174035728,1.73423766761885,2.36061635899357,22.1377473411108,4741.63293289586,-0.409569542759627,-1.55610651191565,-2.64201044354418,1241.35957567588,2.04058752602552,"Jackson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,54035,"South","South Atlantic","West Virginia"
"41",3.85696075368638,178.2,17.613996702943,1.08657576844174,2.27850414112348,-57.2233396221629,3.01110484101139,1419.57101598531,3.65503051300985,16.9364105498287,2.27846741681746,405.369515682471,1.93058714686586,2.68389187591203,25.242070102749,3891.6615354058,1.96903760922081,0.488358833332026,-0.561360871232318,1183.35957761149,2.13148543715734,"Jefferson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,54037,"South","South Atlantic","West Virginia"
"42",4.55140740295068,205.4,18.8194325520966,1.08655713447504,2.75678769945705,5.50173260401351,2.09911723571518,1146.41223338148,4.36809496973271,22.202016197625,2.59875196137538,540.931666304655,1.83895214591834,2.40411842179682,22.0603780221738,3934.12162208648,1.51537446456175,0.096146453496086,-1.61192503538346,783.56202880311,1.80041376522449,"Kanawha",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,54039,"South","South Atlantic","West Virginia"
"43",3.52234843911716,218.4,19.3928767184687,1.08655271822645,2.92298047004127,-57.2233396221629,2.57508596033162,1279.34798395388,3.84416047027382,27.4514047713535,3.0208316778585,938.786760005481,1.62135892712004,2.44664961330258,18.1137824198161,4781.36201481496,-0.621732431706924,-1.3090684861658,-25.6352271750606,1010.76672822123,1.90878527049887,"Lewis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,54041,"South","South Atlantic","West Virginia"
